,Unnamed: 0,[Service ID],[WSDL Address],[Service Provider],[IP Address],[Country],[IP No.],[AS],[Latitude],[Longitude]
703,703,703,http://fucai.qd.sd.cn/Lottery/WebService/quickBuy.asmx?WSDL,2401,566,5,0,840,36.6683,116.9972
704,704,704,http://fucai.qd.sd.cn/Lottery/WebService/MultiTermBuy.asmx?WSDL,2401,566,5,0,840,36.6683,116.9972
705,705,705,http://ecs.com.cn/ECSWebSite/WS/Support/clsFaqSearchWS.asmx?WSDL,2637,2482,5,5,1562,,
706,706,706,http://ecs.com.cn/ECSWebSite/WS/Support/clsCpuModelSearchWS.asmx?WSDL,2637,2482,5,5,1562,,
707,707,707,http://passport.sme.gov.cn/passport/services/Passport?wsdl,1253,1482,5,2,123,39.9289,116.3883
708,708,708,http://passport.sme.gov.cn/services/Version?wsdl,1253,1482,5,2,123,39.9289,116.3883
709,709,709,http://ws365.net/ws/mobilephone.asmx?WSDL,1224,1402,5,0,861,32.8148,-96.8705
710,710,710,http://ws365.net/ws/weather.asmx?WSDL,1224,1402,5,0,861,32.8148,-96.8705
711,711,711,http://www.ws365.net/ws/zipcode.asmx?WSDL,1224,1402,5,0,861,32.8148,-96.8705
712,712,712,http://ws365.net/ws/peopleid.asmx?WSDL,1224,1402,5,0,861,32.8148,-96.8705
713,713,713,http://ws365.net/ws/ip.asmx?WSDL,1224,1402,5,0,861,32.8148,-96.8705
714,714,714,http://61.156.8.195:8080/axis/services/Version?wsdl,911,815,5,0,840,36.6683,116.9972
715,715,715,http://61.156.8.195:8080/axis/AuthWS.jws?wsdl,911,815,5,0,840,36.6683,116.9972
716,716,716,http://abkk.com/cn/train/asmx/returncheci.asmx?WSDL,1094,2251,5,2,840,41.7922,123.4328
717,717,717,http://system.fjjs.gov.cn/signonwebservice2005/JSService.asmx?wsdl,2195,907,5,0,1387,26.0614,119.3061
718,718,718,http://friend.jctrans.com/fold/WebServices/DealSP.asmx?WSDL,1287,343,5,0,307,39.9289,116.3883
719,719,719,http://friend.jctrans.com/fold/WebServices/foldIndexPageDeal.asmx?WSDL,1287,343,5,0,307,39.9289,116.3883
720,720,720,http://mjzz.sdmz.gov.cn:8080/axis/AuthWS.jws?wsdl,2027,795,5,2,840,36.6683,116.9972
721,721,721,http://mjzz.sdmz.gov.cn:8080/axis/services/Version?wsdl,2027,795,5,2,840,36.6683,116.9972
722,722,722,http://room.xiu.la/WebServices/MyHouseModel.asmx?WSDL,690,1007,5,2,1387,22.8167,108.3167
723,723,723,http://room.xiu.la/WebServices/MyRoomSet.asmx?WSDL,690,1007,5,2,1387,22.8167,108.3167
724,724,724,http://room.xiu.la/WebServices/PersionFitment.asmx?WSDL,690,1007,5,2,1387,22.8167,108.3167
725,725,725,http://room.xiu.la/WebServices/HouseShop_Products.asmx?WSDL,690,1007,5,2,1387,22.8167,108.3167
726,726,726,http://ynumis.ynu.edu.cn/ynumis/TeachClass/WSYJSTeachClass.asmx?WSDL,109,108,5,5,59,,
727,727,727,http://ynumis.ynu.edu.cn/ynumis/TeachClass/WSTeachClass.asmx?WSDL,109,108,5,5,59,,
728,728,728,http://ynumis.ynu.edu.cn/ynumis/teachPlan/WSTeachPlan.asmx?WSDL,109,108,5,5,59,,
729,729,729,http://ynumis.ynu.edu.cn/ynumis/teachPlan/WSYJSPYJH.asmx?wsdl,109,108,5,5,59,,
730,730,730,http://gd.100mo.cn/y/nbalive.asmx?WSDL,1156,1126,5,2,693,37.3721,-121.8643
731,731,731,http://gd.100mo.cn/y/lysc.asmx?WSDL,1156,2227,5,0,693,37.3721,-121.8643
732,732,732,http://gd.100mo.cn/y/tckx.asmx?WSDL,1156,409,5,2,693,37.3721,-121.8643
733,733,733,http://esmsws.139130.cn/services/EsmsService?wsdl,2018,1856,5,5,1164,,
734,734,734,http://esmsws.139130.cn/services/Version?wsdl,2018,1856,5,5,1164,,
735,735,735,http://career.cnool.net/careerService/service1.asmx?WSDL,990,2245,5,0,1387,35.0,105.0
736,736,736,http://webservice.e1000e.com/flightService.asmx?WSDL,1983,1116,5,0,349,51.0,9.0
737,737,737,http://admin.ips.com.cn/IpsServices/IpsServices.asmx?wsdl,845,753,5,5,501,,
738,738,738,http://pay.ips.com.cn/webservice/IpsCheckTrade.asmx?WSDL,845,753,5,5,501,,
739,739,739,http://oklx.com/asmx/cityservice.asmx?WSDL,1451,2251,5,2,840,41.7922,123.4328
740,740,740,http://www.smartclub.com.cn/webservice/B2C.asmx?WSDL,1710,1813,5,2,970,31.0456,121.3997
741,741,741,http://www.smesy.gov.cn/services/Version?wsdl,1550,1395,5,5,899,,
742,742,742,http://www.thinkpage.cn/weather/WeatherService.asmx?WSDL,1832,1599,5,0,377,30.2936,120.1614
743,743,743,http://221.238.16.68/vnetInterface/VNetForSP/VNetCenterInterfaceForSP.asmx?wsdl,261,245,5,2,1302,39.1422,117.1767
744,744,744,http://www.35card.com/WebService/ValidateUser.asmx?WSDL,2665,14,5,0,546,38.0,-97.0
745,745,745,http://168.35card.com/webservice/CardRequest.asmx?WSDL,2665,14,5,0,546,38.0,-97.0
746,746,746,http://www.91very.com/WebServices/webservice.asmx?wsdl,2455,2239,5,0,1387,27.9994,120.6668
747,747,747,http://www.91very.com/WebServices/PaimaiMessage.asmx?WSDL,2455,2239,5,0,1387,27.9994,120.6668
748,748,748,http://user.9588.com/User.asmx?WSDL,423,1578,5,0,591,39.9289,116.3883
749,749,749,http://www.anysou.com:8888/NO6/AnySouMIS.asmx?WSDL,2024,2392,5,2,1387,23.1167,113.25
750,750,750,http://www.anysou.com:8888/NO8/AnySouMIS.asmx?WSDL,2024,2392,5,2,1387,23.1167,113.25
751,751,751,http://c8show.com/webService/C8WebService.asmx?WSDL,147,1943,5,0,1387,32.0617,118.7778
752,752,752,http://english.chinavalue.net/WebService/Profile.asmx?wsdl,1645,597,5,0,1503,31.0456,121.3997
753,753,753,http://www.chinavalue.net/webservice/newsdigpublisher.asmx?WSDL,1645,597,5,0,1503,31.0456,121.3997
754,754,754,http://quotes.api.cnfol.net/quote.wsdl,2417,2265,5,5,1411,,
755,755,755,http://news.csi.com.cn/face/SmallFrame/hyrc_zw_zhss.asmx?wsdl,2664,1295,5,2,1387,35.0,105.0
756,756,756,http://114.csi.com.cn/manage/Public/getArea.asmx?wsdl,2664,1295,5,2,1387,35.0,105.0
757,757,757,http://union.ding9.com/ucpservices/services/CooperateInfoService?wsdl,611,2046,5,0,1387,23.0333,113.7167
758,758,758,http://union.ding9.com/ucpservices/services/CooperateUserService?wsdl,611,2046,5,0,1387,23.0333,113.7167
759,759,759,http://dp2003.com/dp2libraryws/gcat.asmx?wsdl,116,902,5,0,63,39.9289,116.3883
760,760,760,http://www.haoqiantu.cn/WebService/SearchLeftBox.asmx?WSDL,190,2198,5,2,1256,31.0456,121.3997
761,761,761,http://www.highwaydata.com.cn/cecws/services/ClassQueryWS?wsdl,48,288,5,2,123,39.9289,116.3883
762,762,762,http://i-dno.com/WebService.asmx?WSDL,719,22,5,2,1243,35.0,105.0
763,763,763,http://www.iposei.com/idiomdictionary/idiomdictionary.asmx?WSDL,2099,1502,5,1,1582,33.6119,-111.8906
764,764,764,http://webservice.ips.net.cn/ipschecktrade.asmx?WSDL,1799,1797,5,0,1256,35.0,105.0
765,765,765,http://webservice.ips.net.cn/IPS_Payment_Confirm.asmx?WSDL,1799,1797,5,0,1256,35.0,105.0
766,766,766,http://blog.mpdaogou.com/webservice.asmx?WSDL,766,2077,5,0,1387,32.0617,118.7778
767,767,767,http://couplet.msra.cn/app/CoupletsWS_V2.asmx?WSDL,1413,523,5,2,1243,39.9289,116.3883
768,768,768,http://www.sdws.gov.cn/Services/CommonService.asmx?WSDL,589,542,5,5,356,,
769,769,769,http://www.sdws.gov.cn/Services/Default/DefaultService.asmx?WSDL,589,542,5,5,356,,
770,770,770,http://hzn.secondhouse.soufun.com/HouseService/Estimate/projname.asmx?WSDL,433,1658,5,2,1243,39.9289,116.3883
771,771,771,http://service.studyez.com/clientservice/clientservice.asmx?WSDL,40,2221,5,0,1253,35.0,105.0
772,772,772,http://fwd.studyez.com/FwdService.asmx?wsdl,40,2221,5,0,1253,35.0,105.0
773,773,773,http://sms.sugoo.com/UpWebService1.asmx?WSDL,2494,568,5,2,1243,39.9289,116.3883
774,774,774,http://sms.sugoo.com/DownService1.asmx?WSDL,2494,568,5,2,1243,39.9289,116.3883
775,775,775,http://www.szdoland.com/Common/SystemHandler/mailSendor.asmx?wsdl,1240,2213,5,0,877,35.0,105.0
776,776,776,http://msg.tiexue.net/Service/NoteBox.asmx?WSDL,1025,1804,5,2,1004,35.0,105.0
777,777,777,http://msg.tiexue.net/Service/UserInfo.asmx?WSDL,1025,1804,5,2,1004,35.0,105.0
778,778,778,http://www.uestc.edu.cn/web3/NewsCenterService.asmx?WSDL,819,736,5,5,486,,
779,779,779,http://www.news.uestc.edu.cn/NewsCenterUESTCWebService.asmx?WSDL,819,736,5,5,486,,
780,780,780,http://www.uobuy.com/WebService.asmx?WSDL,1835,1676,5,5,1062,,
781,781,781,http://lm.uobuy.com/AutoCompleteService.asmx?WSDL,1835,1676,5,5,1062,,
782,782,782,http://sms.utnet.cn/smsservice2/v2/smssend2.asmx?WSDL,1267,2159,5,0,1387,30.6667,104.0667
783,783,783,http://sms.utnet.cn/SmsService2/SmsSend.asmx?WSDL,1267,2159,5,0,1387,30.6667,104.0667
784,784,784,http://community.veivo.com/DesktopModules/IWeb/webservice.asmx?WSDL,2425,545,5,0,591,39.9289,116.3883
785,785,785,http://community.veivo.com/DesktopModules/IWebLite/ExampleWS.asmx?WSDL,2425,545,5,0,591,39.9289,116.3883
786,786,786,http://www.wapit.cn/WebServices/Weather.asmx?WSDL,1555,1191,5,2,163,45.75,126.65
787,787,787,http://www.wapit.cn/WebServices/Mobile.asmx?wsdl,1555,1191,5,2,163,45.75,126.65
788,788,788,http://www.xba.com.cn/WebService/RegService.asmx?WSDL,1141,1730,5,0,679,39.1422,117.1767
789,789,789,http://www.zhiga.net/admin/Verify/Verify.asmx?wsdl,2565,2412,5,5,1497,,
790,790,790,http://www.zhiga.net/admin/service.asmx?WSDL,2565,2412,5,5,1497,,
791,791,791,http://cs.zzbs.com.cn/WebService/Commodity_Online.asmx?WSDL,1657,2289,5,0,840,32.0617,118.7778
792,792,792,http://so.0316.cn/Inc/AutoComplete.asmx?WSDL,2696,1350,5,0,377,29.8782,121.5495
793,793,793,http://www.10156201.com/SearchAutoComplete.asmx?WSDL,250,235,5,5,150,,
794,794,794,http://218.1.73.12/NecVBService/Service1.asmx?wsdl,735,664,5,2,1256,31.0456,121.3997
795,795,795,http://218.1.73.8/SMSService/Service1.asmx?WSDL,866,770,5,2,1256,31.0456,121.3997
796,796,796,http://www.21our.com/WSForOut.asmx?wsdl,1473,2486,5,0,858,39.9289,116.3883
797,797,797,http://220.201.8.29/SearchAutoComplete.asmx?WSDL,2508,2343,5,2,840,39.9289,116.3883
798,798,798,http://www.35bao.net/sms.asmx?WSDL,16,79,5,0,1387,30.5801,114.2734
799,799,799,http://51waibao.net/SNWebService.asmx?WSDL,1084,1914,5,2,1004,39.9289,116.3883
800,800,800,http://www.5308.com.cn/RssWebSer.asmx?WSDL,2290,1396,5,1,938,22.25,114.1667
801,801,801,http://59.151.1.234/Default.asmx?wsdl,28,20,5,0,591,39.9289,116.3883
802,802,802,http://59.36.99.178:8888/NO6/AnySouMIS.asmx?WSDL,71,62,5,0,1387,23.1167,113.25
803,803,803,http://5c8.net/GetService.asmx?WSDL,2152,87,5,0,840,22.2769,113.5678
804,804,804,http://xiek1.anyp.cn/services/WS_BlogArticle.asmx?WSDL,1367,1263,5,5,816,,
805,805,805,http://www.ayandy.com/Service.asmx?WSDL,1386,101,5,1,822,47.0,8.0
806,806,806,http://www.bjwater.gov.cn/DesktopModules/C_Info/WebService/C_InfoService.asmx?WSDL,2057,584,5,2,975,35.0,105.0
807,807,807,http://www1.bjxch.gov.cn:81/VServer/MapService.asmx?WSDL,688,631,5,5,406,,
808,808,808,http://www.casagt.net/Services/CASIBE.asmx?WSDL,509,470,5,5,313,,
809,809,809,http://sms.ccfei.net.cn/BigMobile.asmx?WSDL,2650,2509,5,2,1416,31.0456,121.3997
810,810,810,http://jii1.ceping.com/service.asmx?WSDL,712,655,5,5,420,,
811,811,811,http://xba.cga.com.cn/WebService/CoinService.asmx?WSDL,647,1608,5,0,1256,31.0456,121.3997
812,812,812,http://search.chinalaw.net:6000/rls.asmx?WSDL,912,1534,5,2,1282,39.9289,116.3883
813,813,813,http://cax.chinaport.gov.cn:8090/DXP/services/DXPService?wsdl,570,516,5,5,345,,
814,814,814,http://cisis.com.cn/ServiceControl/WebServicePic.asmx?WSDL,487,317,5,2,840,41.7922,123.4328
815,815,815,http://group2.clozone.com/webservice/group.asmx?WSDL,2369,1164,5,0,1256,35.0,105.0
816,816,816,http://www.cnblogs.com/WS/AjaxWS.asmx?WSDL,1499,2466,5,0,377,30.2936,120.1614
817,817,817,http://www.cnwust.com/WustNews.asmx?WSDL,1705,1621,5,2,784,30.5801,114.2734
818,818,818,http://xfile.coopen.cn/fileservice.asmx?wsdl,2092,923,5,2,1344,35.0,105.0
819,819,819,http://www.digibook.cn/WebService/FlashResearch.asmx?WSDL,1081,1222,5,2,1256,31.0456,121.3997
820,820,820,http://www.etoon.cn/newsystem/jtb/web/manage/getPro.asmx?WSDL,2182,1426,5,2,1256,31.0456,121.3997
821,821,821,http://bbs.ezhun.com/Tools/Post.asmx?wsdl,686,2401,5,0,1004,39.9289,116.3883
822,822,822,http://www.fasc-e.com/FASCService.asmx?WSDL,258,1722,5,2,487,33.1592,129.7228
823,823,823,http://www.fcxx.cc/main/RZTJservice.asmx?WSDL,1750,1610,5,2,840,35.3903,119.5458
824,824,824,http://www.fsou.com/SPS/default.asmx?WSDL,2044,1034,5,0,1243,39.9289,116.3883
825,825,825,http://www.huilan.com/DesktopModules/C_Info/WebService/C_InfoService.asmx?wsdl,2566,1845,5,0,775,39.9289,116.3883
826,826,826,http://www.hunt007.com/webservices/etiersoft.asmx?wsdl,254,204,5,0,1387,23.1167,113.25
827,827,827,http://ninejab-sz.itownet.cn/ninejab/ServiceController.jws?wsdl,1401,1287,5,5,828,,
828,828,828,http://www.itvnet.cn/uniinterface/SCUniWebServiceForTM.asmx?WSDL,565,261,5,2,215,30.6667,104.0667
829,829,829,http://www.kitesoft.cn/services/kiteservice.asmx?WSDL,1898,1750,5,5,1098,,
830,830,830,http://ws.kxun.name/Eas_ws/EasWebSet.asmx?WSDL,823,565,5,0,1387,30.6667,104.0667
831,831,831,http://webservice.k-zone.cn/WeatherService/WeatherService.asmx?WSDL,1347,1006,5,0,743,37.3501,-121.9854
832,832,832,http://blog.lishewen.com.cn/api/BlogImporter.asmx?WSDL,146,1126,5,2,84,37.3721,-121.8643
833,833,833,http://track.mainone.com/TraceService.asmx?wsdl,785,433,5,0,1256,31.0456,121.3997
834,834,834,http://mb345.com/WS/linkWS.asmx?wsdl,1606,2219,5,0,1387,30.6667,104.0667
835,835,835,http://my-cen.gov.cn/myjw/MyJwWebservices.asmx?WSDL,2256,2117,5,5,1312,,
836,836,836,http://smc.myvo.cn/SMSWebService/Service.asmx?wsdl,2129,2518,5,0,1387,30.2936,120.1614
837,837,837,http://www.mzdol.com/QueryVIP/VipInfo.asmx?WSDL,1933,1783,5,5,1125,,
838,838,838,http://ip.npc6.com/IpSearch.asmx?WSDL,1886,1731,5,5,1092,,
839,839,839,http://qr.oucsoft.com/service/Decoder.asmx?WSDL,803,1065,5,0,1358,39.9649,-83.1383
840,840,840,http://www.pepo.cn/page/pblog/dwr/BlogWebService.asmx?WSDL,629,46,5,0,1387,23.1167,113.25
841,841,841,http://i.qu114.com/member.asmx?WSDL,1423,2135,5,2,591,39.9289,116.3883
842,842,842,http://www.rzfgj.com/main/RZTJservice.asmx?WSDL,126,1557,5,2,677,35.3903,119.5458
843,843,843,http://www.sdzztv.com/InterAction/Service/User.asmx?WSDL,161,356,5,2,840,36.6683,116.9972
844,844,844,http://tvims.shangdu.com/SoapInterface/ServiceCheck.asmx?WSDL,247,1063,5,1,840,34.6836,113.5325
845,845,845,http://www.shengjing360.com/Common.asmx?WSDL,2588,605,5,0,1243,39.9289,116.3883
846,846,846,http://www.shoufubao.com/public/BindUser.asmx?WSDL,2008,1280,5,2,1387,35.0,105.0
847,847,847,http://www.shuaiche.com/ws/Doc.asmx?WSDL,1306,726,5,2,778,39.9289,116.3883
848,848,848,http://buycar.auto.sina.com.cn/ForeWeb/Correct_Bug_Comment/Service1.asmx?wsdl,2463,868,5,2,1243,39.9289,116.3883
849,849,849,http://bj.auto.sohu.com/ForeWeb/Correct_Bug_Comment/Service1.asmx?wsdl,1227,1285,5,0,1243,39.9289,116.3883
850,850,850,http://demo.stu.edu.cn:8080/StudentInfoWebService/StudentInfoWebService.asmx?WSDL,1017,1776,5,2,1387,23.1167,113.25
851,851,851,http://www.szrc.cn/Services/Service.asmx?WSDL,1327,1232,5,5,795,,
852,852,852,http://www.topdriver.cn/ws/userservice.asmx?WSDL,884,1361,5,2,840,36.6683,116.9972
853,853,853,http://www.trip-x.com/Member/Webserice/AreaCodeWS.asmx?WSDL,2471,2378,5,0,1030,32.0617,118.7778
854,854,854,http://www.bioinfo.tsinghua.edu.cn/~tigerchen/SubLoc.wsdl,1819,1661,5,5,1056,,
855,855,855,http://sh.w8m.com.cn/Service.asmx?WSDL,198,193,5,5,120,,
856,856,856,http://www.wanguolawyer.com/DesktopModules/C_Info/WebService/C_InfoService.asmx?WSDL,332,1928,5,2,1004,39.9289,116.3883
857,857,857,http://www.wanguoschool.net/DesktopModules/C_Info/WebService/C_InfoService.asmx?WSDL,1752,256,5,0,1004,39.9289,116.3883
858,858,858,http://www.web086.com/WebService.asmx?WSDL,237,2277,5,1,1582,33.6119,-111.8906
859,859,859,http://wupeng.cn/api/BlogImporter.asmx?WSDL,2346,1904,5,1,368,41.409,-75.6624
860,860,860,http://reg.wuxi.cn/ws/renzheng.asmx?WSDL,1632,1076,5,2,1387,32.0617,118.7778
861,861,861,http://yishan.cc/QueryAutoComplete.asmx?WSDL,1349,889,5,0,809,35.69,139.69
862,862,862,http://course.zhikao365.net/drm/HaihaisoftDRMService.asmx?wsdl,2446,1082,5,2,1256,31.0456,121.3997
863,863,863,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Currency_Code_Search.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
864,864,864,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_Quote_Detailed.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
865,865,865,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Customer_List.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
866,866,866,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Customer_Update.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
867,867,867,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Currency_Converter.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
868,868,868,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Search_Yahoo.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
869,869,869,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Gold_Future.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
870,870,870,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Customer_Details.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
871,871,871,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_Quotes.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
872,872,872,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_History_Current_Week.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
873,873,873,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Discount_Update.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
874,874,874,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_Quote_Yesterday.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
875,875,875,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_Ticker_Search_non_US_CAN.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
876,876,876,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Yahoo_Business_Headlines.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
877,877,877,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Yahoo_Top_Stories.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
878,878,878,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/News_for_give_Stock_Ticker.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
879,879,879,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Yahoo_Technology_Headlines.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
880,880,880,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Discount.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
881,881,881,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_List.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
882,882,882,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Qty_ATP.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
883,883,883,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Citywise_Customers.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
884,884,884,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_History_Previous_Week.jws?wsdl,2249,2112,1,5,1309,,
885,885,885,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Update.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
886,886,886,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Stock_Ticker_Search_US_CAN.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
887,887,887,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Price_Update.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
888,888,888,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/News_Search.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
889,889,889,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Silver_Future.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
890,890,890,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Product_Details.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
891,891,891,http://www.extensio.com/ExtensioInfoServer/ExtensioWebServices/Customer_Order_Status.jws?wsdl,2249,2512,1,0,896,40.7934,-77.86
892,892,892,http://servicios.ccc.org.co/CCS_WebService/PR03.asmx?wsdl,2061,2348,32,2,1182,29.4889,-98.3987
893,893,893,http://service.ssn.gov.ar/ws_kausay/CodigosDeSeguimiento.asmx?WSDL,1509,1212,32,2,347,-34.5875,-58.6725
894,894,894,http://www.fundes.org/_vti_bin/BusinessDataCatalog.asmx?wsdl,2479,319,52,0,888,51.0,9.0
895,895,895,http://www.fundes.org/_vti_bin/Authentication.asmx?wsdl,2479,319,52,0,888,51.0,9.0
896,896,896,http://www.fundes.org/_vti_bin/People.asmx?wsdl,2479,319,52,0,888,51.0,9.0
897,897,897,http://www.innovatechnology.net/_vti_bin/SharepointEmailWS.asmx?wsdl,1614,318,52,2,941,10.0,-84.0
898,898,898,http://www.innovatechnology.net/_vti_bin/People.asmx?wsdl,1614,318,52,2,941,10.0,-84.0
899,899,899,http://www.innovatechnology.net/_vti_bin/Authentication.asmx?wsdl,1614,318,52,2,941,10.0,-84.0
900,900,900,http://196.40.87.163/PolarWebService/PolarWebService.asmx?WSDL,606,558,52,2,334,10.0162,-84.2116
901,901,901,http://feed.horizon20.com:2007/h20getfeed.asmx?WSDL,2074,1902,52,5,1196,,
902,902,902,http://api.mycasinoaccounts.com/ProgressiveStats.asmx?WSDL,713,836,52,0,34,45.5,-73.5833
903,903,903,http://services.skybook.com/linesservice/gamelinesservice.asmx?WSDL,2535,941,52,2,757,51.5,-0.13
904,904,904,http://www.perihel.hr/_vti_bin/SharepointEmailWS.asmx?wsdl,930,930,6,1,830,45.8,16.0
905,905,905,http://www.perihel.hr/_vti_bin/People.asmx?wsdl,930,930,6,1,830,45.8,16.0
906,906,906,http://www.perihel.hr/_vti_bin/Authentication.asmx?wsdl,930,930,6,1,830,45.8,16.0
907,907,907,http://x2.cap.srce.hr/slike/service.asmx?WSDL,1744,1587,6,5,1011,,
908,908,908,http://www.jutarnji.hr/Modules/Comments/ForumWS.asmx?WSDL,2119,1931,6,0,1073,45.1667,15.5
909,909,909,http://autoklub.jutarnji.hr/Modules/Cars/CarWS.asmx?WSDL,2119,1931,6,0,1073,45.1667,15.5
910,910,910,http://service.adriatic-gate.hr/Dispozicija.asmx?wsdl,1940,2329,6,2,983,45.1667,15.5
911,911,911,http://www.poup.hr/ws/ws.asmx?WSDL,498,1452,6,2,1109,45.1667,15.5
